number of features per object,number of novel features for novel object,power,   forgetting,novelty,lambda,novel word,familiar object,scene,overlapping features, ratio-SUM,ratio-PROD
10,0,1,False,0.03,0.0001,flask:N,finger:N,"set(['bottle#1', 'object#1', 'container#1', 'external body part#1', 'part#3', 'artifact#1', 'body part#1', 'whole#2', 'entity#1', 'vessel#3', 'physical entity#1', 'extremity#5', 'digit#3', 'flask', 'extremity#1', 'instrumentality#3', 'thing#12', 'finger'])","['entity#1', 'physical entity#1']",0.75763123069497329,2.4123105350543867e-05
10,0,1,False,0.03,0.0001,flask:N,finger:N,"set(['bottle#1', 'object#1', 'container#1', 'external body part#1', 'part#3', 'flask', 'novelft#1', 'body part#1', 'whole#2', 'entity#1', 'vessel#3', 'physical entity#1', 'extremity#5', 'digit#3', 'extremity#1', 'instrumentality#3', 'thing#12', 'finger'])","['entity#1', 'physical entity#1']",0.94477355828824672,0.0047376351012248033
10,0,1,False,0.03,0.0001,floodlight:N,toe:N,"set(['light#2', 'external body part#1', 'part#3', 'artifact#1', 'novelft#1', 'body part#1', 'whole#2', 'entity#1', 'physical entity#1', 'device#1', 'source of illumination#1', 'extremity#5', 'digit#3', 'extremity#1', 'instrumentality#3', 'floodlight', 'thing#12', 'toe'])","['entity#1', 'physical entity#1']",0.96093330100748586,0.0053095896915403024
10,0,1,False,0.03,0.0001,france:N,grandma:N,"set(['district#1', 'administrative district#1', 'organism#1', 'causal agent#1', 'location#1', 'country#2', 'person#1', 'whole#2', 'ancestor#1', 'france', 'physical entity#1', 'european country#1', 'region#3', 'object#1', 'forebear#1', 'relative#1', 'living thing#1'])","['physical entity#1', 'object#1']",4.0393441200789963,3565654000.7155523
10,0,1,False,0.03,0.0001,france:N,grandma:N,"set(['district#1', 'country#2', 'organism#1', 'causal agent#1', 'administrative district#1', 'novelft#1', 'person#1', 'whole#2', 'ancestor#1', 'france', 'entity#1', 'physical entity#1', 'location#1', 'region#3', 'object#1', 'forebear#1', 'relative#1', 'living thing#1'])","['physical entity#1', 'object#1']",4.3538418527740754,7272985354.3436298
10,0,1,False,0.03,0.0001,france:N,lady:N,"set(['district#1', 'administrative district#1', 'female#2', 'organism#1', 'causal agent#1', 'location#1', 'country#2', 'woman#1', 'person#1', 'whole#2', 'region#3', 'adult#1', 'physical entity#1', 'european country#1', 'object#1', 'living thing#1'])","['physical entity#1', 'object#1']",2.3522035139521615,192367507.4417575
10,0,1,False,0.03,0.0001,france:N,lady:N,"set(['district#1', 'country#2', 'female#2', 'organism#1', 'causal agent#1', 'administrative district#1', 'woman#1', 'person#1', 'whole#2', 'entity#1', 'adult#1', 'physical entity#1', 'european country#1', 'object#1', 'novelft#1', 'location#1', 'france', 'living thing#1'])","['physical entity#1', 'object#1']",3.0089015671812933,2170398325.0545349
10,0,1,False,0.03,0.0001,france:N,mummy:N,"set(['country#2', 'progenitor#1', 'european country#1', 'organism#1', 'causal agent#1', 'administrative district#1', 'novelft#1', 'person#1', 'whole#2', 'ancestor#1', 'france', 'entity#1', 'physical entity#1', 'location#1', 'region#3', 'object#1', 'relative#1', 'living thing#1'])","['physical entity#1', 'object#1']",6.5138797616053754,15455879125.417662
10,0,1,False,0.03,0.0001,france:N,mummy:N,"set(['district#1', 'progenitor#1', 'organism#1', 'causal agent#1', 'location#1', 'country#2', 'administrative district#1', 'person#1', 'whole#2', 'ancestor#1', 'france', 'physical entity#1', 'european country#1', 'region#3', 'object#1', 'relative#1', 'living thing#1'])","['physical entity#1', 'object#1']",6.0297908100556592,7553652435.2153988
10,0,1,False,0.03,0.0001,gargle:N,skull:N,"set(['gargle', 'part#1', 'skull', 'part#3', 'matter#3', 'connective tissue#1', 'body part#1', 'tissue#1', 'entity#1', 'substance#1', 'bone#1', 'physical entity#1', 'relation#1', 'novelft#1', 'animal tissue#1', 'abstraction#6', 'thing#12', 'solution#1'])","['entity#1', 'physical entity#1']",0.7009842180786906,0.0068010406479797111
10,0,1,False,0.03,0.0001,gloucester:N,flower:N,"set(['district#1', 'administrative district#1', 'flower', 'municipality#1', 'organism#1', 'location#1', 'vascular plant#1', 'spermatophyte#1', 'whole#2', 'region#3', 'urban area#1', 'physical entity#1', 'living thing#1', 'geographical area#1', 'plant#2', 'angiosperm#1', 'object#1'])","['physical entity#1', 'object#1']",3.0714092293666848,43180281.001458414
10,0,1,False,0.03,0.0001,gloucester:N,flower:N,"set(['district#1', 'flower', 'organism#1', 'administrative district#1', 'vascular plant#1', 'location#1', 'spermatophyte#1', 'whole#2', 'region#3', 'urban area#1', 'physical entity#1', 'living thing#1', 'municipality#1', 'plant#2', 'town#1', 'angiosperm#1', 'novelft#1', 'object#1'])","['physical entity#1', 'object#1']",3.3116346988562335,87813522.21207808
10,0,1,False,0.03,0.0001,grit:N,pickle:N,"set(['food#1', 'ingredient#3', 'material#1', 'matter#3', 'abstraction#6', 'substance#7', 'relish#2', 'substance#1', 'condiment#1', 'physical entity#1', 'relation#1', 'novelft#1', 'sandstone#1', 'flavorer#1', 'pickle', 'sedimentary rock#1', 'foodstuff#2', 'part#1'])","['matter#3', 'physical entity#1']",0.7374628756303494,0.005041522315891887
10,0,1,False,0.03,0.0001,gumdrop:N,snowman:N,"set(['snowman', 'sweet#3', 'food#1', 'creation#2', 'entity#1', 'artifact#1', 'model#4', 'dainty#1', 'candy#1', 'whole#2', 'gumdrop', 'representation#2', 'physical entity#1', 'object#1', 'novelft#1', 'matter#3', 'nutriment#1', 'figure#4'])","['entity#1', 'physical entity#1']",1.2745699133061741,8619.8547425810666
10,0,1,False,0.03,0.0001,gumdrop:N,snowman:N,"set(['snowman', 'sweet#3', 'food#1', 'creation#2', 'entity#1', 'artifact#1', 'model#4', 'dainty#1', 'substance#7', 'candy#1', 'whole#2', 'gumdrop', 'representation#2', 'physical entity#1', 'object#1', 'matter#3', 'nutriment#1', 'figure#4'])","['entity#1', 'physical entity#1']",0.99255298931880387,233.91565091737016
10,0,1,False,0.03,0.0001,hamburger:N,skull:N,"set(['food#1', 'hamburger', 'skull', 'part#3', 'matter#3', 'connective tissue#1', 'substance#7', 'body part#1', 'tissue#1', 'entity#1', 'bone#1', 'physical entity#1', 'snack food#1', 'dish#2', 'nutriment#1', 'animal tissue#1', 'sandwich#1', 'thing#12'])","['entity#1', 'physical entity#1']",0.83812991159017614,0.43744995576992396
10,0,1,False,0.03,0.0001,hamburger:N,skull:N,"set(['snack food#1', 'hamburger', 'skull', 'part#3', 'novelft#1', 'connective tissue#1', 'substance#7', 'body part#1', 'tissue#1', 'entity#1', 'bone#1', 'physical entity#1', 'dish#2', 'nutriment#1', 'matter#3', 'animal tissue#1', 'sandwich#1', 'thing#12'])","['entity#1', 'physical entity#1']",1.0778812755120128,19.613166343253521
10,0,1,False,0.03,0.0001,hesitation:N,walk:N,"set(['attribute#2', 'hesitation', 'cognitive state#1', 'state#2', 'condition#1', 'novelft#1', 'act#2', 'abstraction#6', 'walk', 'locomotion#2', 'entity#1', 'action#1', 'doubt#1', 'event#1', 'change#3', 'psychological feature#1', 'motion#6', 'indecision#1'])","['abstraction#6', 'entity#1']",1.0348800574097419,3.4142719268385933
10,0,1,False,0.03,0.0001,hole:N,matter:N,"set(['curiosity#1', 'attribute#2', 'cognitive state#1', 'state#2', 'condition#1', 'abstraction#6', 'location#1', 'interest#1', 'matter', 'opening#1', 'object#1', 'shape#2', 'concern#1', 'space#2', 'psychological state#1', 'physical entity#1', 'amorphous shape#1'])","['attribute#2', 'abstraction#6']",1.406271161261077,0.067230042488240105
10,0,1,False,0.03,0.0001,hole:N,matter:N,"set(['curiosity#1', 'attribute#2', 'cognitive state#1', 'state#2', 'condition#1', 'novelft#1', 'abstraction#6', 'shape#2', 'interest#1', 'matter', 'opening#1', 'location#1', 'object#1', 'concern#1', 'space#2', 'psychological state#1', 'physical entity#1', 'amorphous shape#1'])","['attribute#2', 'abstraction#6']",1.5438129176501978,0.13442049700437037
10,0,1,False,0.03,0.0001,holland:N,martin:N,"set(['district#1', 'administrative district#1', 'organism#1', 'causal agent#1', 'spiritual being#1', 'country#2', 'novelft#1', 'person#1', 'whole#2', 'region#3', 'leader#1', 'entity#1', 'physical entity#1', 'european country#1', 'object#1', 'belief#1', 'location#1', 'living thing#1'])","['physical entity#1', 'object#1']",3.2900021658905816,1766648688.2507925
10,0,1,False,0.03,0.0001,holland:N,mummy:N,"set(['country#2', 'progenitor#1', 'european country#1', 'organism#1', 'causal agent#1', 'administrative district#1', 'novelft#1', 'person#1', 'whole#2', 'ancestor#1', 'entity#1', 'physical entity#1', 'location#1', 'region#3', 'object#1', 'holland', 'relative#1', 'living thing#1'])","['physical entity#1', 'object#1']",6.5138797616053745,15455879125.417656
10,0,1,False,0.03,0.0001,holland:N,mummy:N,"set(['district#1', 'progenitor#1', 'european country#1', 'organism#1', 'causal agent#1', 'administrative district#1', 'country#2', 'novelft#1', 'person#1', 'whole#2', 'ancestor#1', 'entity#1', 'physical entity#1', 'location#1', 'region#3', 'object#1', 'relative#1', 'living thing#1'])","['physical entity#1', 'object#1']",6.5138797616053745,15455879125.417656
10,0,1,False,0.03,0.0001,holland:N,mummy:N,"set(['district#1', 'progenitor#1', 'organism#1', 'causal agent#1', 'location#1', 'country#2', 'administrative district#1', 'person#1', 'whole#2', 'ancestor#1', 'physical entity#1', 'european country#1', 'region#3', 'object#1', 'holland', 'relative#1', 'living thing#1'])","['physical entity#1', 'object#1']",6.0297908100556583,7553652435.215395
10,0,1,False,0.03,0.0001,ink:N,house:N,"set(['liquid#1', 'novelft#1', 'part#1', 'physical entity#1', 'artifact#1', 'house', 'building#1', 'fluid#1', 'whole#2', 'dwelling#1', 'substance#1', 'entity#1', 'structure#1', 'housing#1', 'object#1', 'matter#3', 'abstraction#6', 'relation#1'])","['physical entity#1', 'entity#1']",0.75843112186744355,6.8121215266991486
10,0,1,False,0.03,0.0001,ink:N,house:N,"set(['liquid#1', 'part#1', 'physical entity#1', 'artifact#1', 'house', 'building#1', 'fluid#1', 'ink', 'whole#2', 'dwelling#1', 'substance#1', 'entity#1', 'structure#1', 'housing#1', 'object#1', 'matter#3', 'abstraction#6', 'novelft#1'])","['physical entity#1', 'entity#1']",0.94379019277874399,120.40483623586235
10,0,1,False,0.03,0.0001,ink:N,house:N,"set(['liquid#1', 'part#1', 'physical entity#1', 'artifact#1', 'house', 'building#1', 'fluid#1', 'ink', 'whole#2', 'dwelling#1', 'substance#1', 'entity#1', 'structure#1', 'housing#1', 'object#1', 'matter#3', 'abstraction#6', 'relation#1'])","['physical entity#1', 'entity#1']",0.66915825718050315,3.7168798700067245
10,0,1,False,0.03,0.0001,ink:N,house:N,"set(['liquid#1', 'part#1', 'physical entity#1', 'artifact#1', 'house', 'building#1', 'fluid#1', 'ink', 'whole#2', 'dwelling#1', 'substance#1', 'entity#1', 'structure#1', 'housing#1', 'object#1', 'matter#3', 'abstraction#6', 'relation#1'])","['physical entity#1', 'entity#1']",0.66915825718050315,3.7168798700067245
10,0,1,False,0.03,0.0001,ireland:N,snow:N,"set(['district#1', 'administrative district#1', 'european country#1', 'weather#1', 'atmospheric phenomenon#1', 'entity#1', 'country#2', 'location#1', 'precipitation#3', 'snow', 'region#3', 'physical entity#1', 'physical phenomenon#1', 'process#6', 'ireland', 'phenomenon#1', 'natural phenomenon#1', 'object#1'])","['entity#1', 'physical entity#1']",1.4748093346010653,3.3211572701983321
10,0,1,False,0.03,0.0001,ireland:N,snow:N,"set(['district#1', 'administrative district#1', 'weather#1', 'atmospheric phenomenon#1', 'entity#1', 'country#2', 'novelft#1', 'european country#1', 'precipitation#3', 'snow', 'region#3', 'physical entity#1', 'physical phenomenon#1', 'process#6', 'ireland', 'phenomenon#1', 'natural phenomenon#1', 'object#1'])","['entity#1', 'physical entity#1']",1.7011461435366901,13.042875317683123
10,0,1,False,0.03,0.0001,iron:N,guitar:N,"set(['part#1', 'entity#1', 'artifact#1', 'matter#3', 'abstraction#6', 'whole#2', 'substance#1', 'guitar', 'physical entity#1', 'device#1', 'metallic element#1', 'object#1', 'iron', 'relation#1', 'instrumentality#3', 'chemical element#1', 'stringed instrument#1', 'musical instrument#1'])","['entity#1', 'physical entity#1']",0.82369326061191184,79.49273670545405
10,0,1,False,0.03,0.0001,iron:N,guitar:N,"set(['part#1', 'entity#1', 'artifact#1', 'novelft#1', 'abstraction#6', 'whole#2', 'substance#1', 'guitar', 'physical entity#1', 'device#1', 'metallic element#1', 'object#1', 'iron', 'relation#1', 'instrumentality#3', 'chemical element#1', 'stringed instrument#1', 'musical instrument#1'])","['entity#1', 'physical entity#1']",1.2768630851431162,33971.821724897141
10,0,1,False,0.03,0.0001,jug:N,toe:N,"set(['bottle#1', 'object#1', 'container#1', 'external body part#1', 'part#3', 'artifact#1', 'novelft#1', 'jug', 'body part#1', 'whole#2', 'entity#1', 'physical entity#1', 'extremity#5', 'digit#3', 'extremity#1', 'instrumentality#3', 'thing#12', 'toe'])","['entity#1', 'physical entity#1']",0.76829302224233897,2.557259801304443e-05
10,0,1,False,0.03,0.0001,lantern:N,toe:N,"set(['object#1', 'lantern', 'external body part#1', 'part#3', 'artifact#1', 'novelft#1', 'body part#1', 'whole#2', 'entity#1', 'physical entity#1', 'device#1', 'source of illumination#1', 'extremity#5', 'digit#3', 'extremity#1', 'instrumentality#3', 'thing#12', 'toe'])","['entity#1', 'physical entity#1']",0.77444296087730757,4.5439341632896509e-05
10,0,1,False,0.03,0.0001,length:N,walk:N,"set(['magnitude#1', 'attribute#2', 'measure#2', 'physical property#1', 'fundamental quantity#1', 'novelft#1', 'act#2', 'abstraction#6', 'walk', 'locomotion#2', 'entity#1', 'action#1', 'property#2', 'event#1', 'length', 'change#3', 'psychological feature#1', 'motion#6'])","['abstraction#6', 'entity#1']",0.93180319623096763,0.021990527436919104
10,0,1,False,0.03,0.0001,manchester:N,elephant:N,"set(['animal#1', 'district#1', 'mammal#1', 'municipality#1', 'organism#1', 'placental#1', 'administrative district#1', 'region#3', 'location#1', 'whole#2', 'vertebrate#1', 'urban area#1', 'physical entity#1', 'chordate#1', 'living thing#1', 'geographical area#1', 'object#1'])","['physical entity#1', 'object#1']",19.853944633910473,658444262599.20093
10,0,1,False,0.03,0.0001,manchester:N,elephant:N,"set(['animal#1', 'district#1', 'mammal#1', 'organism#1', 'placental#1', 'administrative district#1', 'region#3', 'location#1', 'whole#2', 'vertebrate#1', 'urban area#1', 'physical entity#1', 'city#1', 'chordate#1', 'living thing#1', 'municipality#1', 'novelft#1', 'object#1'])","['physical entity#1', 'object#1']",21.481331784337588,1353243973452.8687
10,0,1,False,0.03,0.0001,manchester:N,hedgehog:N,"set(['animal#1', 'district#1', 'mammal#1', 'municipality#1', 'organism#1', 'placental#1', 'administrative district#1', 'region#3', 'location#1', 'whole#2', 'vertebrate#1', 'physical entity#1', 'city#1', 'chordate#1', 'living thing#1', 'geographical area#1', 'novelft#1', 'object#1'])","['physical entity#1', 'object#1']",21.481331784337588,1353243973452.8687
10,0,1,False,0.03,0.0001,manchester:N,hedgehog:N,"set(['animal#1', 'district#1', 'mammal#1', 'municipality#1', 'organism#1', 'placental#1', 'administrative district#1', 'region#3', 'location#1', 'whole#2', 'vertebrate#1', 'urban area#1', 'physical entity#1', 'chordate#1', 'living thing#1', 'geographical area#1', 'object#1'])","['physical entity#1', 'object#1']",19.853944633910473,658444262599.20093
10,0,1,False,0.03,0.0001,manchester:N,hedgehog:N,"set(['animal#1', 'district#1', 'mammal#1', 'municipality#1', 'organism#1', 'placental#1', 'novelft#1', 'region#3', 'location#1', 'whole#2', 'vertebrate#1', 'urban area#1', 'physical entity#1', 'city#1', 'chordate#1', 'living thing#1', 'geographical area#1', 'object#1'])","['physical entity#1', 'object#1']",21.481331784337588,1353243973452.8687
10,0,1,False,0.03,0.0001,marshmallow:N,bed:N,"set(['sweet#3', 'food#1', 'furnishing#2', 'marshmallow', 'bedroom furniture#1', 'artifact#1', 'novelft#1', 'substance#7', 'candy#1', 'whole#2', 'bed', 'entity#1', 'physical entity#1', 'object#1', 'dainty#1', 'furniture#1', 'instrumentality#3', 'nutriment#1'])","['entity#1', 'physical entity#1']",1.4847819777304638,822129.57979702274
10,0,1,False,0.03,0.0001,meadow:N,spoon:N,"set(['meadow', 'biome#1', 'geographical area#1', 'location#1', 'artifact#1', 'tract#1', 'grassland#1', 'tableware#1', 'whole#2', 'region#3', 'ware#1', 'article#2', 'physical entity#1', 'spoon', 'object#1', 'container#1', 'instrumentality#3', 'community#6'])","['physical entity#1', 'object#1']",2.0116524735162145,31944341.067569077
10,0,1,False,0.03,0.0001,meadow:N,spoon:N,"set(['meadow', 'geographical area#1', 'location#1', 'artifact#1', 'tract#1', 'grassland#1', 'tableware#1', 'whole#2', 'region#3', 'ware#1', 'article#2', 'physical entity#1', 'spoon', 'object#1', 'container#1', 'novelft#1', 'instrumentality#3', 'community#6'])","['physical entity#1', 'object#1']",2.0116524735162145,31944341.067569073
10,0,1,False,0.03,0.0001,milan:N,elephant:N,"set(['animal#1', 'district#1', 'mammal#1', 'municipality#1', 'organism#1', 'placental#1', 'administrative district#1', 'region#3', 'location#1', 'whole#2', 'vertebrate#1', 'urban area#1', 'physical entity#1', 'chordate#1', 'living thing#1', 'geographical area#1', 'object#1'])","['physical entity#1', 'object#1']",19.853944633910473,658444262599.20142
10,0,1,False,0.03,0.0001,milan:N,elephant:N,"set(['animal#1', 'district#1', 'mammal#1', 'organism#1', 'placental#1', 'administrative district#1', 'region#3', 'location#1', 'whole#2', 'vertebrate#1', 'urban area#1', 'physical entity#1', 'city#1', 'chordate#1', 'living thing#1', 'municipality#1', 'novelft#1', 'object#1'])","['physical entity#1', 'object#1']",21.481331784337595,1353243973452.8696
10,0,1,False,0.03,0.0001,mint:N,starfish:N,"set(['animal#1', 'invertebrate#1', 'echinoderm#1', 'substance#7', 'starfish', 'organism#1', 'entity#1', 'matter#3', 'food#1', 'ingredient#3', 'whole#2', 'physical entity#1', 'object#1', 'herb#2', 'flavorer#1', 'mint', 'foodstuff#2', 'living thing#1'])","['entity#1', 'physical entity#1']",1.5830810612712578,152955.10017684291
10,0,1,False,0.03,0.0001,mint:N,starfish:N,"set(['animal#1', 'invertebrate#1', 'echinoderm#1', 'substance#7', 'starfish', 'organism#1', 'entity#1', 'matter#3', 'food#1', 'ingredient#3', 'whole#2', 'physical entity#1', 'object#1', 'novelft#1', 'herb#2', 'flavorer#1', 'foodstuff#2', 'living thing#1'])","['entity#1', 'physical entity#1']",1.5830810612712578,152955.10017684294
10,0,1,False,0.03,0.0001,mudguard:N,skull:N,"set(['skull', 'part#3', 'artifact#1', 'novelft#1', 'connective tissue#1', 'body part#1', 'tissue#1', 'entity#1', 'mudguard', 'bone#1', 'physical entity#1', 'structure#1', 'object#1', 'fender#1', 'barrier#1', 'animal tissue#1', 'obstruction#1', 'thing#12'])","['entity#1', 'physical entity#1']",0.99650857856226205,0.087402409880327298
